Sample	serotype	st	source
GCA_017090945.1	O25	131	urine
GCA_017089875.1	O25	131	urine
GCA_017093465.1	O25	131	urine
GCA_027224505.1	O25	131	urine
GCA_031490335.1	O25	131	urine
GCA_031490395.1	O25	131	urine
GCA_031490615.1	O25	131	blood
GCA_031490735.1	O25	131	blood
GCA_032845165.1	O25	131	others
GCA_016446225.1	O25	131	others
GCA_016391805.1	O25	131	urine
GCA_016391245.1	O25	131	urine
GCA_016391215.1	O25	131	respiratory
GCA_016391145.1	O25	others	urine
GCA_016391015.1	O25	131	wound
GCA_016391035.1	O25	131	wound
GCA_016391025.1	O25	131	wound
GCA_016391005.1	O25	131	wound
GCA_016415265.1	O25	131	urine
GCA_017095425.1	O25	131	urine
GCA_017095605.1	O25	131	urine
GCA_017095705.1	O25	131	respiratory
GCA_017095765.1	O25	131	urine
GCA_017091465.1	O25	131	urine
GCA_017092025.1	O25	131	urine
GCA_017092985.1	O25	131	others
GCA_017092645.1	O25	131	urine
GCA_017092685.1	O25	131	respiratory
GCA_017093085.1	O25	131	urine
GCA_017093345.1	O25	131	blood
GCA_017093385.1	O25	131	blood
GCA_017092785.1	O25	131	urine
GCA_017094925.1	O25	131	urine
GCA_017095265.1	O25	131	urine
GCA_017095365.1	O25	131	urine
GCA_017095405.1	O25	131	urine
GCA_027223285.1	O25	131	urine
GCA_027268995.1	O25	others	urine
GCA_027223695.1	O25	131	urine
GCA_047673255.1	O25	others	blood
GCA_047673315.1	O25	others	blood
GCA_047758815.1	O25	131	blood
GCA_047758835.1	O25	131	blood
GCA_047759015.1	O25	73	blood
GCA_047682735.1	O25	361	urine
GCA_045061685.1	O25	131	urine
GCA_016445725.1	O25	131	others
GCA_017137335.1	O25	131	others
GCA_017140015.1	O25	131	#N/A
GCA_017144075.3	O25	131	urine
GCA_027219585.1	O25	95	urine
GCA_027268015.1	O25	131	urine
GCA_027219625.1	O25	131	urine
GCA_017097185.1	O25	131	urine
GCA_017097205.1	O25	131	others
GCA_017097585.1	O25	131	blood
GCA_017099855.1	O25	131	blood
GCA_017094625.1	O25	131	others
GCA_017093665.1	O25	131	urine
GCA_017094305.1	O25	131	urine
GCA_017094145.1	O25	131	others
GCA_017094665.1	O25	131	urine
GCA_017098995.1	O25	131	others
GCA_017099075.1	O25	131	urine
GCA_017099055.1	O25	131	others
GCA_017098705.1	O25	131	urine
GCA_017095825.1	O25	131	urine
GCA_017096085.1	O25	131	urine
GCA_017096005.1	O25	131	urine
GCA_017096245.1	O25	131	urine
GCA_017096565.1	O25	131	urine
GCA_017096745.1	O25	131	urine
GCA_017097065.1	O25	131	urine
GCA_017096905.1	O25	131	urine
GCA_017097075.1	O25	131	others
GCA_017097005.1	O25	131	urine
GCA_027223485.1	O25	73	urine
GCA_016617575.1	O25	131	blood
GCA_017066095.1	O25	131	urine
GCA_030783445.1	O25	131	urine
GCA_031490855.1	O25	131	urine
GCA_031490895.1	O25	131	urine
GCA_031490935.1	O25	131	urine
GCA_031490975.1	O25	131	urine
GCA_031491135.1	O25	131	blood
GCA_033023075.1	O25	131	urine
GCA_030785105.1	O25	131	urine
GCA_030785155.1	O25	131	urine
GCA_017098565.1	O25	131	urine
GCA_017098605.1	O25	131	urine
GCA_017098895.1	O25	131	urine
GCA_027551245.1	O25	others	urine
GCA_027551345.1	O25	131	urine
GCA_027551485.1	O25	131	urine
GCA_027551605.1	O25	131	urine
GCA_029048165.3	O25	131	others
GCA_027268195.1	O25	73	urine
GCA_028645095.1	O25	131	blood
GCA_027994165.2	O25	131	urine
GCA_029093665.1	O25	131	urine
GCA_017100315.1	O25	131	blood
GCA_017099695.1	O25	131	urine
GCA_017100395.1	O25	131	others
GCA_017100495.1	O25	131	urine
GCA_017100795.1	O25	131	respiratory
GCA_017097845.1	O25	131	urine
GCA_017097765.1	O25	131	urine
GCA_017098025.1	O25	131	urine
GCA_017098425.1	O25	131	urine
GCA_017097865.1	O25	131	urine
GCA_017098405.1	O25	131	others
GCA_017099155.1	O25	131	urine
GCA_017099495.1	O25	131	urine
GCA_017099595.1	O25	131	urine
GCA_017099925.1	O25	131	urine
GCA_017099615.1	O25	131	urine
GCA_017099775.1	O25	131	others
GCA_017100355.1	O25	131	others
GCA_017100155.1	O25	131	urine
GCA_029208505.1	O25	131	urine
GCA_029208445.1	O25	131	urine
GCA_029208355.1	O25	131	urine
GCA_029208285.1	O25	131	urine
GCA_028922405.1	O25	131	urine
GCA_030785395.1	O25	131	urine
GCA_030787745.1	O25	131	urine
GCA_030790065.1	O25	131	urine
GCA_033407735.1	O25	131	blood
GCA_032978225.2	O25	131	urine
GCA_030781245.1	O25	131	urine
GCA_017065135.1	O25	131	urine
GCA_017101845.1	O25	131	urine
GCA_017102605.1	O25	131	urine
GCA_017102105.1	O25	131	urine
GCA_029209025.1	O25	unknown	urine
GCA_017101965.1	O25	131	urine
GCA_017101735.1	O25	131	others
GCA_017102225.1	O25	131	urine
GCA_017102205.1	O25	131	urine
GCA_017099395.1	O25	131	urine
GCA_017099355.1	O25	131	respiratory
GCA_017099115.1	O25	131	urine
GCA_016991175.1	O25	131	urine
GCA_016991195.1	O25	131	urine
GCA_017101295.1	O25	131	urine
GCA_017101355.1	O25	131	urine
GCA_017101455.1	O25	131	respiratory
GCA_017101415.1	O25	131	others
GCA_017101475.1	O25	131	blood
GCA_017101555.1	O25	131	urine
GCA_017101635.1	O25	131	urine
GCA_030792545.1	O25	131	urine
GCA_029878665.1	O25	131	blood
GCA_029879025.1	O25	131	urine
GCA_029879185.1	O25	131	blood
GCA_030783565.1	O25	131	respiratory
GCA_030784765.1	O25	131	urine
GCA_039607095.1	O25	410	others
GCA_039414275.1	O25	648	respiratory
GCA_016991535.1	O25	131	urine
GCA_016991655.1	O25	131	urine
GCA_016991675.1	O25	73	urine
GCA_017102365.1	O25	131	blood
GCA_016990475.1	O25	131	urine
GCA_016991035.1	O25	131	urine
GCA_029209545.1	O25	131	urine
GCA_029209485.1	O25	131	urine
GCA_029209385.1	O25	131	urine
GCA_029209225.1	O25	131	urine
GCA_029208515.1	O25	131	urine
GCA_029887345.1	O25	131	urine
GCA_029889205.1	O25	131	others
GCA_034675405.1	O25	131	urine
GCA_034676165.1	O25	131	others
GCA_030791405.1	O25	131	others
GCA_017065015.1	O25	131	urine
GCA_017064775.1	O25	131	urine
GCA_029209805.1	O25	73	urine
GCA_030879425.1	O25	131	others
GCA_038743375.1	O25	others	urine
GCA_038742665.1	O25	131	blood
GCA_038709535.1	O25	648	urine
GCA_016991255.1	O25	131	urine
GCA_016991435.1	O25	131	urine
GCA_034677355.1	O25	131	urine
GCA_034677485.1	O25	95	urine
GCA_034681615.1	O25	131	blood
GCA_034682175.1	O25	131	urine
GCA_034682645.1	O25	131	urine
GCA_017065375.1	O25	131	urine
GCA_017064055.1	O25	69	urine
GCA_016991975.1	O25	131	urine
GCA_017001325.1	O25	131	urine
GCA_017001155.1	O25	131	urine
GCA_030882105.1	O25	131	urine
GCA_030882905.1	O25	131	others
GCA_030882945.1	O25	131	blood
GCA_032979625.2	O25	131	urine
GCA_029211685.1	O25	131	urine
GCA_029211505.1	O25	131	urine
GCA_032281705.1	O25	131	urine
GCA_029211485.1	O25	131	urine
GCA_029209845.1	O25	unknown	urine
GCA_034685245.1	O25	131	urine
GCA_034686805.1	O25	131	urine
GCA_029963445.1	O25	131	urine
GCA_034687765.1	O25	131	urine
GCA_034687385.1	O25	131	others
GCA_029963565.1	O25	131	urine
GCA_018021595.1	O25	38	urine
GCA_030877685.1	O25	131	blood
GCA_030878365.1	O25	others	urine
GCA_030872515.1	O25	131	urine
GCA_030872495.1	O25	131	others
GCA_030873635.1	O25	131	urine
GCA_030875435.1	O25	131	blood
GCA_030875705.1	O25	131	others
GCA_017052255.1	O25	131	urine
GCA_017063695.1	O25	131	urine
GCA_032280925.1	O25	131	urine
GCA_031822155.1	O25	131	urine
GCA_017056355.1	O25	131	others
GCA_017055055.1	O25	69	urine
GCA_030871935.1	O25	131	urine
GCA_032278585.1	O25	131	respiratory
GCA_032278985.1	O25	131	others
GCA_032279345.1	O25	131	urine
GCA_031821375.1	O25	131	urine
GCA_017056395.1	O25	131	urine
GCA_017056515.1	O25	131	urine
GCA_017053555.1	O25	131	urine
GCA_030919665.1	O25	131	urine
GCA_031823905.1	O25	131	urine
GCA_030823115.1	O25	131	respiratory
GCA_030869445.1	O25	131	urine
GCA_017053325.1	O25	131	blood
GCA_017053255.1	O25	131	others
GCA_017054315.1	O25	131	others
GCA_012777175.1	O25	131	blood
GCA_012774975.1	O25	131	blood
GCA_012773715.1	O25	131	blood
GCA_012774675.1	O25	131	blood
GCA_012876275.1	O25	131	others
GCA_012876435.1	O25	unknown	others
GCA_012876555.1	O25	73	others
GCA_012876735.1	O25	131	others
GCA_012874135.1	O25	unknown	others
GCA_012875215.1	O25	131	others
GCA_012741055.1	O25	131	urine
GCA_012765805.1	O25	131	urine
GCA_001471815.2	O25	131	respiratory
GCA_012739135.1	O25	131	blood
GCA_012738935.1	O25	131	urine
GCA_001561705.1	O25	131	blood
GCA_036668495.1	O25	38	urine
GCA_042836955.1	O25	73	urine
GCA_042836855.1	O25	131	respiratory
GCA_042837565.1	O25	others	urine
GCA_042837595.1	O25	unknown	urine
GCA_000695505.1	O25	131	blood
GCA_012875635.1	O101	10	others
GCA_042836515.1	O101	69	urine
GCA_036669095.1	O101	unknown	urine
GCA_036530375.1	O101	410	urine
GCA_036530055.1	O101	167	others
GCA_037048165.1	O101	10	respiratory
GCA_036470245.1	O101	167	urine
GCA_036471395.1	O101	38	urine
GCA_037049885.1	O101	others	urine
GCA_037049465.1	O101	others	respiratory
GCA_037049425.1	O101	others	urine
GCA_012871775.1	O101	10	others
GCA_045258575.1	O101	167	others
GCA_045258555.1	O101	167	urine
GCA_017063275.1	O101	10	urine
GCA_036474395.1	O101	167	urine
GCA_042852365.1	O101	38	urine
GCA_036529735.1	O101	410	urine
GCA_037569835.1	O101	167	urine
GCA_036472735.1	O101	167	urine
GCA_036473095.1	O101	38	blood
GCA_016991885.1	O101	others	urine
GCA_045258635.1	O101	167	urine
GCA_963679285.1	O101	10	others
GCA_963679275.1	O101	10	others
GCA_963679305.1	O101	others	others
GCA_035383605.1	O101	167	others
GCA_963679165.1	O101	10	others
GCA_963679175.1	O101	10	others
GCA_963679245.1	O101	10	others
GCA_963679125.1	O101	10	others
GCA_963679095.1	O101	10	others
GCA_034297815.1	O101	167	urine
GCA_963679255.1	O101	10	others
GCA_963679185.1	O101	10	others
GCA_963679145.1	O101	10	others
GCA_034261235.1	O101	unknown	urine
GCA_047893715.1	O101	131	blood
GCA_034162615.1	O101	others	urine
GCA_034029035.1	O101	unknown	urine
GCA_033543455.1	O101	131	blood
GCA_034029495.1	O101	unknown	others
GCA_033727095.1	O101	361	urine
GCA_033546235.1	O101	131	blood
GCA_033546155.1	O101	others	blood
GCA_033544745.1	O101	others	blood
GCA_033544515.1	O101	405	blood
GCA_033543735.1	O101	131	blood
GCA_012868025.1	O101	10	others
GCA_009709845.1	O101	others	others
GCA_964006395.1	O101	131	blood
GCA_964006825.1	O101	others	urine
GCA_033542805.1	O101	others	blood
GCA_033542795.1	O101	167	blood
GCA_033441415.1	O101	others	blood
GCA_033441315.1	O101	131	blood
GCA_033441275.1	O101	others	blood
GCA_900608165.1	O101	others	others
GCA_017001655.1	O101	others	others
GCA_038743915.1	O101	others	wound
GCA_038712115.1	O101	12	wound
GCA_038711755.1	O101	405	wound
GCA_016991515.1	O101	others	urine
GCA_033441215.1	O101	others	blood
GCA_033441175.1	O101	405	blood
GCA_012860495.1	O101	10	others
GCA_012860635.1	O101	others	others
GCA_041444485.1	O101	167	wound
GCA_041443725.1	O101	167	wound
GCA_043512665.1	O101	167	urine
GCA_039582065.1	O101	others	wound
GCA_039516195.1	O101	361	urine
GCA_016990875.1	O101	10	urine
GCA_045258755.1	O101	167	urine
GCA_045258655.1	O101	167	urine
GCA_012875935.1	O101	10	others
GCA_032674865.1	O101	38	urine
GCA_033441135.1	O101	405	blood
GCA_033215015.1	O101	167	others
GCA_033043755.2	O101	405	urine
GCA_047775275.1	O101	361	wound
GCA_047775355.1	O101	131	urine
GCA_047775375.1	O101	others	blood
GCA_032849485.2	O101	405	urine
GCA_032745935.1	O101	167	urine
GCA_017135515.1	O101	10	others
GCA_045259175.1	O101	167	respiratory
GCA_045259115.1	O101	167	respiratory
GCA_045259065.1	O101	167	others
GCA_045259055.1	O101	167	respiratory
GCA_045258915.1	O101	167	respiratory
GCA_045258835.1	O101	167	urine
GCA_045258795.1	O101	167	respiratory
GCA_032750395.1	O101	167	urine
GCA_032741735.1	O101	167	others
GCA_004568505.1	O101	others	urine
GCA_032647405.1	O101	410	urine
GCA_032601125.2	O101	405	urine
GCA_032671465.1	O101	38	blood
GCA_032257985.1	O101	others	others
GCA_032258225.1	O101	167	urine
GCA_032258265.1	O101	others	urine
GCA_032258325.1	O101	others	wound
GCA_032258345.1	O101	others	others
GCA_032258365.1	O101	167	respiratory
GCA_032258405.1	O101	167	wound
GCA_045259615.1	O101	167	others
GCA_045259565.1	O101	167	others
GCA_045259465.1	O101	167	urine
GCA_045259505.1	O101	167	others
GCA_045259475.1	O101	167	others
GCA_027584895.1	O101	others	urine
GCA_027584825.1	O101	others	urine
GCA_028658355.1	O101	others	blood
GCA_012849675.1	O101	others	others
GCA_032258745.1	O101	others	respiratory
GCA_964007405.1	O101	1193	blood
GCA_047774875.1	O101	others	urine
GCA_047767795.1	O101	95	urine
GCA_032384775.1	O101	648	wound
GCA_032143755.1	O101	410	others
GCA_032143455.1	O101	others	others
GCA_032258665.1	O101	others	wound
GCA_012538035.1	O101	others	urine
GCA_012537755.1	O101	167	blood
GCA_031854985.1	O101	405	blood
GCA_031854895.1	O101	others	blood
GCA_017142845.1	O101	others	blood
GCA_017142865.3	O101	167	blood
GCA_017143275.3	O101	others	urine
GCA_016544725.3	O101	167	urine
GCA_031628635.1	O101	69	urine
GCA_031628455.1	O101	131	urine
GCA_031628335.1	O101	others	urine
GCA_012448765.1	O101	others	blood
GCA_012448665.1	O101	others	blood
GCA_012448265.1	O101	others	urine
GCA_012537295.1	O101	167	respiratory
GCA_012537115.1	O101	others	urine
GCA_031909905.1	O101	361	blood
GCA_012926085.3	O101	others	urine
GCA_013028265.1	O101	167	urine
GCA_012507315.1	O101	167	urine
GCA_012537015.1	O101	167	urine
GCA_012447605.1	O101	others	urine
GCA_012479375.1	O101	10	blood
GCA_958526745.1	O101	131	urine
GCA_037430505.1	O101	167	urine
GCA_037434325.1	O101	others	blood
GCA_045259845.1	O101	167	others
GCA_016445285.1	O101	others	others
GCA_045259775.1	O101	167	urine
GCA_045259785.1	O101	167	urine
GCA_958325775.1	O101	131	urine
GCA_037399465.1	O101	410	others
GCA_964007515.1	O101	others	urine
GCA_964006685.1	O101	131	blood
GCA_012526515.1	O101	167	blood
GCA_012526815.1	O101	167	wound
GCA_012526935.1	O101	others	respiratory
GCA_012973945.1	O101	others	urine
GCA_043512725.1	O101	167	urine
GCA_043512745.1	O101	others	urine
GCA_043512785.1	O101	167	urine
GCA_043512945.1	O101	361	urine
GCA_043512965.1	O101	405	urine
GCA_012529435.1	O101	others	others
GCA_026379915.1	O101	167	urine
GCA_026380895.1	O101	others	urine
GCA_043057565.1	O101	others	blood
GCA_038870815.1	O101	others	urine
GCA_038509365.1	O101	unknown	urine
GCA_038507875.1	O101	167	urine
GCA_038507945.1	O101	38	urine
GCA_045260235.1	O101	167	respiratory
GCA_045259995.1	O101	167	urine
GCA_012529515.1	O101	others	others
GCA_012529465.1	O101	others	others
GCA_012529655.1	O101	others	others
GCA_012979935.1	O101	others	others
GCA_012529395.1	O101	others	others
GCA_012535605.1	O101	167	respiratory
GCA_012496665.1	O101	10	urine
GCA_012589815.1	O101	others	blood
GCA_012485375.1	O101	others	blood
GCA_013000745.1	O101	10	blood
GCA_013102085.1	O101	others	wound
GCA_031313025.1	O101	others	urine
GCA_047601785.1	O101	73	blood
GCA_047663435.1	O101	others	blood
GCA_047663645.1	O101	410	others
GCA_045260935.1	O101	167	respiratory
GCA_045260855.1	O101	167	others
GCA_045260835.1	O101	167	blood
GCA_045260815.1	O101	167	urine
GCA_045260775.1	O101	167	others
GCA_045260695.1	O101	167	respiratory
GCA_016389815.1	O101	others	wound
GCA_030409125.1	O101	167	urine
GCA_016389395.1	O101	others	urine
GCA_016388335.1	O101	others	urine
GCA_031327665.1	O101	131	urine
GCA_031328825.1	O101	167	blood
GCA_047764795.1	O101	410	others
GCA_031329145.1	O101	361	respiratory
GCA_031056455.1	O101	131	others
GCA_042948745.1	O101	131	others
GCA_037544925.1	O101	410	others
GCA_031329635.1	O101	167	blood
GCA_012980035.1	O101	others	blood
GCA_031312235.1	O101	131	urine
GCA_031312255.1	O101	others	urine
GCA_012487145.1	O101	167	blood
GCA_012537135.1	O101	others	blood
GCA_012477855.1	O101	others	blood
GCA_031622935.2	O101	others	others
GCA_031212185.2	O101	127	urine
GCA_030871355.2	O101	167	others
GCA_031533865.2	O101	others	blood
GCA_030850605.1	O101	361	urine
GCA_012763085.1	O101	others	others
GCA_032306995.1	O101	405	blood
GCA_032309115.1	O101	others	others
GCA_013171885.1	O101	10	blood
GCA_032310275.1	O101	others	urine
GCA_032310375.1	O101	others	blood
GCA_033199795.1	O101	10	others
GCA_031782695.1	O101	361	others
GCA_032310435.1	O101	others	urine
GCA_032310495.1	O101	others	others
GCA_031782775.1	O101	others	others
GCA_031985785.1	O101	167	wound
GCA_013173175.1	O101	others	blood
GCA_016386615.1	O101	others	wound
GCA_047599865.1	O101	131	blood
GCA_026358155.1	O101	others	urine
GCA_032338615.2	O101	131	others
GCA_033199815.1	O101	167	others
GCA_032309395.1	O101	others	urine
GCA_032309955.1	O101	69	others
GCA_031782455.1	O101	others	urine
GCA_047713965.1	O101	38	urine
GCA_047686855.1	O101	167	urine
GCA_004153055.1	O101	others	urine
GCA_013010945.1	O101	167	others
GCA_004684195.1	O101	167	others
GCA_037632015.1	O101	73	urine
GCA_032338595.2	O101	unknown	wound
GCA_004684135.1	O101	167	others
GCA_013172725.1	O101	10	blood
GCA_013172565.1	O101	others	blood
GCA_044842145.1	O101	others	urine
GCA_016386965.1	O101	others	wound
GCA_013174205.1	O101	167	blood
GCA_013174185.1	O101	10	blood
GCA_037632865.1	O101	410	urine
GCA_037632525.1	O101	others	wound
GCA_043519355.1	O101	others	others
GCA_013174715.1	O101	others	blood
GCA_030376445.1	O101	410	others
GCA_031924665.2	O101	1193	blood
GCA_032422545.2	O101	others	others
GCA_030376175.1	O101	131	urine
GCA_030376125.1	O101	others	others
GCA_030375865.1	O101	131	others
GCA_030375725.1	O101	others	others
GCA_015920725.3	O101	others	blood
GCA_015693565.1	O101	others	urine
GCA_015693535.1	O101	others	urine
GCA_026356915.1	O101	10	urine
GCA_030375695.1	O101	648	others
GCA_003389125.1	O101	167	urine
GCA_003389005.1	O101	others	blood
GCA_013038545.1	O101	others	blood
GCA_013794225.1	O101	others	others
GCA_030375165.1	O101	others	urine
GCA_030375125.1	O101	648	others
GCA_030376275.1	O101	131	urine
GCA_003385375.1	O101	others	urine
GCA_900490635.1	O101	others	wound
GCA_900490545.1	O101	167	wound
GCA_015962245.4	O101	others	urine
GCA_015888425.3	O101	167	urine
GCA_038448505.1	O101	others	urine
GCA_038447205.1	O101	69	urine
GCA_047599255.1	O101	others	blood
GCA_017842635.1	O101	others	urine
GCA_900490555.1	O101	others	wound
GCA_900490525.1	O101	167	blood
GCA_900490515.1	O101	others	wound
GCA_900490535.1	O101	others	respiratory
GCA_013793605.1	O101	others	others
GCA_013792405.1	O101	others	others
GCA_043513045.1	O101	361	urine
GCA_039776135.1	O101	others	blood
GCA_903977965.1	O101	others	blood
GCA_903977725.1	O101	others	blood
GCA_028065875.3	O101	others	urine
GCA_015962385.2	O101	167	urine
GCA_032329375.2	O101	167	blood
GCA_043574905.1	O101	others	urine
GCA_003388435.1	O101	others	blood
GCA_003388265.1	O101	others	others
GCA_003388205.1	O101	167	blood
GCA_032675725.2	O101	361	blood
GCA_032684425.1	O101	167	urine
GCA_032774885.2	O101	405	urine
GCA_900490695.1	O101	others	wound
GCA_043513295.1	O101	405	urine
GCA_043513255.1	O101	167	urine
GCA_903977375.1	O101	10	blood
GCA_903977365.1	O101	10	blood
GCA_903977145.1	O101	10	blood
GCA_039776695.1	O101	167	urine
GCA_039776675.1	O101	167	urine
GCA_039776655.1	O101	648	urine
GCA_043513315.1	O101	others	others
GCA_043513395.1	O101	410	respiratory
GCA_044001575.1	O101	167	others
GCA_044001555.1	O101	410	others
GCA_043513495.1	O101	167	others
GCA_043513535.1	O101	167	urine
GCA_043513865.1	O101	others	urine
GCA_900239845.1	O101	10	respiratory
GCA_012871655.1	O101	10	others
GCA_030314495.1	O101	131	urine
GCA_039946275.1	O101	others	blood
GCA_047568615.1	O101	others	#N/A
GCA_047792895.1	O101	others	#N/A
GCA_047793535.1	O101	others	#N/A
GCA_013717185.3	O101	167	urine
GCA_013519895.1	O101	167	urine
GCA_013079265.1	O101	others	blood
GCA_013079045.1	O101	others	others
GCA_013078445.1	O101	others	urine
GCA_041865635.1	O101	unknown	urine
GCA_041889085.1	O101	405	blood
GCA_041516745.1	O101	405	urine
GCA_043551455.1	O101	410	others
GCA_043551445.1	O101	others	others
GCA_013717025.3	O101	167	urine
GCA_043513675.1	O101	167	urine
GCA_044001615.1	O101	others	urine
GCA_043513695.1	O101	167	urine
GCA_043513975.1	O101	167	urine
GCA_043516715.1	O101	others	others
GCA_017842475.1	O101	others	urine
GCA_903976025.1	O101	10	blood
GCA_040214425.1	O101	405	blood
GCA_013076645.1	O101	others	urine
GCA_900015405.1	O101	others	others
GCA_013078705.1	O101	others	urine
GCA_012707325.1	O101	others	blood
GCA_012707405.1	O101	others	respiratory
GCA_027830715.3	O101	others	urine
GCA_014082655.1	O101	10	urine
GCA_014072575.1	O101	others	others
GCA_012741015.1	O101	167	urine
GCA_043733075.1	O101	127	others
GCA_043734665.1	O101	others	others
GCA_018094945.1	O101	others	others
GCA_958325915.1	O101	others	urine
GCA_014079185.1	O101	others	others
